Date,comment,text_clean,like,Label
2026-01-04T07:04:20Z,?@kesanakemari.9574anggarannya duitnnya dapet nyolong dri suber daya alam dri negri orang contoh dri irak libiya dll,kesanakemari 9574anggarannya duitnnya dapet nyolong dri suber daya alam dri negri orang contoh dri irak libiya dll,10,
2026-01-04T04:36:16Z,Itu akal akalan aja tujuan amerika itu ya minyak venezuela.,akal akal tuju amerika minyak venezuela,0,
2026-01-04T04:35:55Z,Dunia sudah tau mana penjajah sebenarnya..walaupun di bungkus dengam cerita&quot; bak film aja..,dunia tau jajah bungkus dengam cerita quot bak film,0,
2026-01-04T04:35:53Z,Donal trump memang sngat licik dngn tujuan utk mau mnguasai harta kekkyaan venezwela bukn dgn alsan memburuh gmbong narkoba cara2 sperti bgni hrus di lwan jgn di biarkan,donal trump sngat licik dngn tuju utk mnguasai harta kekkyaan venezwela bukn dgn alsan buruh gmbong narkoba cara2 sperti bgni hrus lwan jgn biar,0,
2026-01-04T04:35:48Z,??,,0,
2026-01-04T04:35:40Z,Klu di pikir apa urusan amerika ikut campur negara org lain klu bukan ada udang di balik batu bukti nya iraq alasan in itu tp tdk ada terbukti amerika ini negara penuh timpu manipulasi amerika israil sm saja,klu pikir urus amerika campur negara org klu udang batu bukti iraq alas bukti amerika negara penuh timpu manipulasi amerika israil,0,
2026-01-04T04:35:37Z,negara paling jahat itu amerika<br>mau merampok SDA negara lain,negara jahat amerika rampok sda negara,0,
2026-01-04T04:35:34Z,Giliran indonesia,gilir indonesia,0,
2026-01-04T04:36:54Z,indinesia kuat kecuali termul pengkhianat bangsa,indinesia kuat kecuali termul khianat bangsa,0,
2026-01-04T11:26:23Z,?@parlindungandongoran3180 siap siap dibbomm amerika indonesia,parlindungandongoran3180 dibbomm amerika indonesia,0,
2026-01-04T04:34:17Z,Gak tahu merampok.negara orang dasar otak yahudi otak penjajah.merampas.<br>Harta orang.,gak rampok negara orang dasar otak yahudi otak jajah rampas harta orang,0,
2026-01-04T04:34:00Z,As terlalu sibuk dgn negara&#39; lain pdhl negara nya sndri TDK beres,sibuk dgn negara negara sndri beres,0,
2026-01-04T04:34:00Z,"Gilaa nie,,,negara yg berdaulat di serang sesukanya",gilaa nie negara daulat serang suka,5,
2026-01-04T04:33:58Z,"Pertanyaanya. Amerika begitu cepat tangkap presiden Venezuela, hanya berapa hari. <br><br>Sedangkan Russia nangkap vladimir zelensky, sampai sekarang tidak bisa. Sudah 3tahun masih belum bisa. <br><br>???",pertanyaanya amerika cepat tangkap presiden venezuela russia nangkap vladimir zelensky 3tahun,0,
2026-01-04T04:33:48Z,"Hanya akal2 AS saja, banyak bukti negara lain yang sudah diperlakukan seperti itu, dimana ada ladang minyak besar dan pemimpin negaranya tidak tunduk pada AS pasti di acak2 negaranya",akal2 bukti negara laku mana ladang minyak pimpin negara tunduk acak2 negara,0,
2026-01-04T04:33:18Z,Pada intinya presiden as adalah contoh penjajah model terbaru...,inti presiden contoh jajah model baru,0,
2026-01-04T04:33:15Z,"aneh pd bela bos kartel narkoba, dia menyebabkan kerusakan moral di bumi. jualan minyak aja sdh cukup koq, ini malah jualan narkoba. skg diculik masuk sel sukurin biar mampus.",aneh bela bos kartel narkoba sebab rusa moral bumi jual minyak sdh koq jual narkoba skg culik masuk sel sukurin biar mampus,0,
2026-01-04T04:33:13Z,"Venezuaela harus minta bantuan negara lain buat mengamankan minyak nya. Trump juga hati2, kartel bisa bersatu sama negara amerika latin buat menghabisi nya.",venezuaela bantu negara aman minyak trump hati2 kartel satu negara amerika latin habis,0,
2026-01-04T04:32:58Z,Terlalu    hebat      tentrara       AS,hebat tentrara,8,
2026-01-04T04:32:56Z,"Dari sini ada pembelajaran, jika satu negara terlalu banyak yang bermigrasi maka negara tersebut bermasalah. Semoga Indonesia tidak demikian.",ajar negara migrasi negara masalah moga indonesia,1,
2026-01-04T04:49:28Z,Yang tepat adalah terlalu banyak minyak tapi lemah dalam militer,minyak lemah militer,0,
2026-01-04T04:32:55Z,KARNA ADA MINYAK<br>KAYA DI TIMTENG,karna minyak kaya timteng,118,
2026-01-04T07:09:32Z,"ngeyel bang orangnya, harusnya belajar dari syiria. pres. terkebal militan dan ada foto pegang kepala orang saja diundang ke white house ??????.<br>orangemanbad saja ngundang pre. putin ke alaska, dulu awal2 ngotot nolak deportasi juga dan ngotot biarin cartel terus2an kirim fentanly ke makrika",ngeyel bang orang ajar syiria pres kebal militan foto pegang kepala orang undang white house orangemanbad ngundang pre putin alaska awal2 ngotot nolak deportasi ngotot biarin cartel terus2an kirim fentanly makrika,4,
2026-01-04T07:39:45Z,Venuzuela  diserang  karena  Presidennya  membiarkan   terjadi penyelundupan  Narkotika masuk  Amerika  serta  Venusuela membiarkan  berkembangnya  Terorisme,venuzuela serang presiden biar selundup narkotika masuk amerika venusuela biar kembang terorisme,5,
2026-01-04T07:49:08Z,?@WempiModokhkau percaya.??,wempimodokhkau percaya,2,
2026-01-04T08:19:17Z,hahah kadrun kepanasan<br>.. ??,hahah kadrun panas,2,
2026-01-04T08:32:06Z,"@amaliadiamal2156, ngawur, memang venezuela adanya TIMTENG ya?",amaliadiamal2156 ngawur venezuela timteng,0,
2026-01-04T04:32:39Z,Venezuela pemasok minyak China,venezuela pasok minyak china,7,
2026-01-04T04:32:37Z,Amerika penjajah,amerika jajah,0,
2026-01-04T04:32:12Z,habis ngacauin tim teng lanjut amerika latin,habis ngacauin tim teng amerika latin,0,
2026-01-04T04:32:07Z,Selalu ikut campur urusan negara lain padahal ada mau nya,campur urus negara,0,
2026-01-04T04:32:07Z,Minyak tujuan utama as,minyak tuju utama,0,
2026-01-04T04:32:01Z,Cm 1 kata... Imperialis Amerika menginvasi negara lain...!!!!,imperialis amerika invasi negara,0,
2026-01-04T04:32:01Z,Sudah jadi tabiat  dari dulu,tabiat,1,
2026-01-04T04:32:00Z,Lucu ni negara sesuka hatinya berbuat ke negara orang...,lucu negara suka hati buat negara orang,5,
2026-01-04T07:58:35Z,"Suka2 mereka, nama nya Penguasa Dunia",suka2 nama kuasa dunia,1,
2026-01-04T04:31:50Z,Sepertinya ini ada perjanjian rahasia antara RUSIA dan Amerika...venezuela diserahkan ke amerika dan ukraina jdi milik lagi rusia...,janji rahasia rusia amerika venezuela serah amerika ukraina jdi milik rusia,9,
2026-01-04T12:11:05Z,So tau,tau,0,
2026-01-04T14:38:32Z,Russia mimpi rebut Ukraina yg ada bbk belur ??  jgn disamain dgn USA sekali gerak pemimpinnya lgsg ketangkep,russia mimpi rebut ukraina bbk bur jgn disamain dgn usa gerak pimpin lgsg ketangkep,2,
2026-01-04T17:17:31Z,?@DebyMutiara-v4bwkwkwk bocil,debymutiara v4bwkwkwk bocil,0,
2026-01-04T04:31:15Z,Ya begetulah Amrik negara bar&quot; coba klw sirewel yg begitu byk membunuh anak dan perempuan yg tdk berdosa mereka diam saja .,begetulah amrik negara bar quot coba klw sirewel byk bunuh anak perempuan dosa diam,0,
2026-01-04T04:31:07Z,Itulah pentingnya senjata nuklir negara lain gak akan berani macam2,senjata nuklir negara gak berani macam2,29,
2026-01-04T06:26:38Z,Iran selesai ??,iran selesai,0,
2026-01-04T06:41:25Z,"?@lord35727iran belom punyao goblok, belum sampai bikin senjata sebatas pengayaan uranium ????????",lord35727iran bom punyao goblok bikin senjata batas kaya uranium,2,
2026-01-04T12:10:43Z,?@Alexander-q5p1kjangan langsung diulti wkwk,alexander q5p1kjangan langsung diulti wkwk,0,
2026-01-04T12:38:18Z,?@DebyMutiara-v4bbysa bujang2 panatik ??????,debymutiara v4bbysa bujang2 panatik,0,
2026-01-04T16:21:27Z,malahan jika ada. itu jadi alasan mereka menyerang ?? kamu lucu,alas serang lucu,0,
2026-01-04T04:30:58Z,Indonesi Harus punya NUKLIR.agar Amerika tidak macam macam,indonesi nuklir amerika,0,
2026-01-04T04:30:41Z,"Lemah amat nih negara, presidennya di Ciduk gak ada Perlawanan... <br><br>Minimal ada tembak menembak sama militer Amerika.. <br><br>Lhaa ini....!? Mulus amat tuh Chinnok masuk Udara Venezuela.. <br><br>Berarti militernya Takut perang sm Amerika.. bahkan di kasih akses masuk",lemah negara presiden ciduk gak lawan minimal tembak tembak militer amerika lhaa mulus chinnok masuk udara venezuela militer takut perang amerika kasih akses masuk,0,
2026-01-04T04:30:17Z,Intinya amerika butuh MINYAKKKK,inti amerika butuh minyakkkk,0,
2026-01-04T04:29:54Z,Bilang aja pingin nguasai minyak gas dan biji besi yg melimpah di Venezuela... <br>Jika soal narkoba mengapa byk para mummi di AS dibiarkan mematung di pinggiran kota??,bilang pingin nguasai minyak gas biji besi limpah venezuela narkoba byk mummi biar patung pinggir kota,0,
2026-01-04T04:29:50Z,"Apapun alasanya, itu melanggar HAM, agresor. Emangnya AS dikasih otoritas sebagai polisi dunia.",apa alasanya langgar ham agresor emang kasih otoritas polisi dunia,0,
2026-01-04T04:29:29Z,"Dari dulu tuduhan amerika tdk pernah  terbukti, banyak negara hancur krna tuduhan amerika yg tdk terbukti, sebenarnya amerika mau ambil miyak negara tersebut..",tuduh amerika bukti negara hancur krna tuduh amerika bukti amerika ambil miyak negara,0,
2026-01-04T04:29:23Z,ikut campur urusan rmh tangga orng mulu si donald,campur urus rmh tangga orng mulu donald,0,
2026-01-04T04:29:12Z,Pasti urusan minyak,urus minyak,0,
2026-01-04T04:28:38Z,"Ya Karena minyak .yg lain cuma alesan ,",minyak alesan,93,
2026-01-04T07:12:35Z,"bersih2 lingkungan juga bang ?????? ente ngapain pelihara regime yang benci kamu ??????<br>syiria saja diajak nego loh sama orangemanbad, padahal pres. militan dan ada foto kepala orang. <br>pres. putin diajak dinego jg sm orangemanbad",bersih2 lingkung bang ente ngapain pelihara regime benci syiria ajak nego loh orangemanbad pres militan foto kepala orang pres putin ajak dinego orangemanbad,1,
2026-01-04T12:24:37Z,Negara yg lemah hrus bersekutu....,negara lemah hrus sekutu,1,
2026-01-04T14:19:57Z,Amerika polisi dunia presiden negara lain aja di tangkap ?? paling juga buat pojokan presiden Venezuela buat rebut minyak ????,amerika polisi dunia presiden negara tangkap pojok presiden venezuela rebut minyak,0,
2026-01-04T14:23:25Z,?@DhimasAndrias pertama di bikin krisis dlu. Terus di serang,dhimasandrias bikin krisis dlu serang,1,
2026-01-04T21:38:34Z,Negara koruptor dilarang komen.,negara koruptor larang komen,0,
2026-01-04T04:28:25Z,Beraninya sama negara kecil amerika cemen,berani negara amerika cemen,0,
2026-01-04T04:28:06Z,Kalo peresiden Venezuela di tangkap apa yang dilakukan tentara Venezuela sedangkan kita semua tau mulutnya donal trump tukang fitnah,kalo residen venezuela tangkap tentara venezuela tau mulut donal trump tukang fitnah,0,
2026-01-04T04:27:53Z,Maling minyak modus tangkap presiden...,maling minyak modus tangkap presiden,1,
2026-01-04T04:48:15Z,Trump ngidap penyakit kleptomania waktu kecil suka nyolong sandal dan sepeda temannya,trump ngidap sakit kleptomania suka nyolong sandal sepeda teman,0,
2026-01-04T04:27:34Z,"Intinya mah negara Amerika merasa paling benar dan paling hebat..<br>Kalau negara lain kelakuan nya kaya Amerika, pasti mereka pertama yg bilang melanggar HAM, dan sebagainya..",inti mah negara amerika hebat negara laku kaya amerika bilang langgar ham,0,
2026-01-04T04:27:28Z,HARGA DIRI BANGSA ????,harga bangsa,1,
2026-01-04T04:27:03Z,"Dunia sudah tahu kejahatan  dan kelicikan AS, terhadap Israel mereka bungkam ketika menyerang palestina",dunia jahat kelici israel bungkam serang palestina,0,
2026-01-04T04:26:46Z,Taktik trum x,taktik trum,0,
2026-01-04T04:26:40Z,Banyak aktivis yg ditangkap oleh rezim maduro...,aktivis tangkap rezim maduro,0,
2026-01-04T04:25:23Z,Minyak minyaaaakk minyaaaaakkk... ?????????,minyak minyaaaakk minyaaaaakkk,0,
2026-01-04T04:25:16Z,SDA Venezuela cukup untuk Mamarika bayar Hutang! ??,sda venezuela mamarika bayar hutang,1,
2026-01-04T04:24:51Z,Rencana.brikut mngacaukan sistem negra mmbuat rakyat sling bunuh ??ngmbil minyak aman,rencana brikut mngacaukan sistem negra mmbuat rakyat sling bunuh ngmbil minyak aman,0,
2026-01-04T04:24:38Z,Halason saja lu bebek ????paling minyak yg dicari,halason bebek minyak cari,0,
2026-01-04T04:24:31Z,As jago hebat sukses dengan cepat 3 jam menaklukkan Venezuela dgn operasi penggal kepala. China harus banyak belajar kepada as,jago hebat sukses cepat jam takluk venezuela dgn operasi penggal kepala china ajar,1,
2026-01-04T04:48:53Z,Y karena venezuela negara lemah coba kayak gtu sama korut.. kalau gak auto jadi bubur semua.m,venezuela negara lemah coba kayak gtu korut gak auto bubur,0,
2026-01-04T04:24:25Z,"Jangan dilupakan dengan TEKANAN AMERIKA KEPADA INDONESIA dalam bentuk kebijakan Resiprokal AS terhadap komoditi ekspor Indonesia yang segera di tanda tangani Presiden Prabowo Subianto di Amerika (jalan jalan ke LN lagi ??) dalam bentuk Agreement on Reciprocal Tariff (ART)..<br>Intinya Ekspor produk produk Indonesia dikenai tarip yang rendah, namun nah ini yang diwaspadai rakyat Indonesia:<br>1. Indonesia harus membeli lebih banyak produk AS<br>2. AS meminta akses khusus pembelian mineral hasil tambang Indonesia yang disebut Akses Kritikal Mineral terhadap nikel, timah, emas dan rare earth (17 unsur kimia penting dalam teknologi modern yang banyak di jumpai di Indonesia)...????????",lupa tekan amerika indonesia bentuk bijak resiprokal komoditi ekspor indonesia tanda tangan presiden prabowo subianto amerika jalan jalan bentuk agreement reciprocal tariff art inti ekspor produk produk indonesia kena tarip rendah waspada rakyat indonesia indonesia beli produk akses khusus beli mineral hasil tambang indonesia akses kritikal mineral nikel timah emas rare earth unsur kimia teknologi modern jumpa indonesia,0,
2026-01-04T04:24:09Z,Irak II.,irak,0,
2026-01-04T04:23:58Z,Mamarika ngiler berat klo liat minyak,mamarika ngiler berat klo liat minyak,2,
2026-01-04T05:53:55Z,Minyak hadramaut yemen terlalu nikmat klo hrs dibagi 2,minyak hadramaut yen nikmat klo hrs bagi,0,
2026-01-04T13:24:26Z,?@mrp-w8q7chasil rampok as untuk bayar utang tidak peduli sesama pemuja bangke berkolor gantung,mrp w8q7chasil rampok bayar utang peduli puja bangke kolor gantung,0,
2026-01-04T04:23:53Z,"Emang Iran, Irak, sekarang siapa yang berkuasa dan menguasai minyaknya?",emang iran irak kuasa kuasa minyak,5,
2026-01-04T05:07:14Z,"Iran sebentar lg di ciptakan presiden boneka, selama ini Iran kan kaya minyak tp gak ada harga karna gak masuk ke organisasi minyak dunia, ya klw Iran runtuh otomatis tercipta presiden boneka yg akan kerja sama suplay minyak ke AS dgn harga balas Budi??",iran sebentar cipta presiden boneka iran kaya minyak gak harga karna gak masuk organisasi minyak dunia klw iran runtuh otomatis cipta presiden boneka kerja suplay minyak dgn harga balas budi,1,
2026-01-04T09:59:31Z,@septiamunanda3540 Mengapa anda begitu alergi dengan balas budi? Bukankah lima kali setiap hari anda benturin kepala ke lantai hanya karena ingin balas budi dari?,septiamunanda3540 alergi balas budi kali benturin kepala lantai balas budi,1,
2026-01-04T04:23:22Z,"lebih baik seluruh negara bersatu serang balik Amerika Sombong yg telah menghancurkan puluhan negara hanya demi minyak, emas dan sumber daya alam. Amerika adalah penjajah abad ???????? 18, 19, 20, 21",negara satu serang amerika sombong hancur puluh negara minyak emas sumber daya alam amerika jajah abad,0,
2026-01-04T04:22:34Z,Gile tentara AS...<br>Main tangkap aja,gile tentara main tangkap,7,
2026-01-04T05:30:11Z,Kaum bad jingan mereka,kaum bad jingan,1,
2026-01-04T04:22:23Z,"Beginilah klo presiden oon dan sombong seenaknya nangkep orang dg tuduhan palsu alias fitnah yg akhirnya jadi perampok minyak seperti di irak , coba klo gedung putih ada yg ngancam bom kayanya bakal rame ya  ???",klo presiden oon sombong nangkep orang tuduh palsu alias fitnah rampok minyak irak coba klo gedung putih ngancam bom kaya rame,3,
2026-01-04T04:45:34Z,"Hukum karma pasti berlaku, suatu saat Trump dan keluarganya pasti dimutilasi sama orang",hukum karma laku trump keluarga mutilasi orang,0,
2026-01-04T04:22:08Z,"Alasan amerika,pdhl mau ngambil minyak venezuela??",alas amerika ngambil minyak venezuela,11,
2026-01-04T08:20:59Z,trus loe mau ap? nggk guna juga loe??,trus loe nggk loe,1,
2026-01-04T09:11:04Z,?@kadrunsejati300si kadrun anjeng??,kadrunsejati300si kadrun anjeng,0,
2026-01-04T10:22:10Z,"?@kadrunsejati300kau juga gak guna , jelek lagi ????",kadrunsejati300kau gak jelek,0,
2026-01-04T13:19:09Z,?@kadrunsejati300guwe demen sesama pemuja bangke berkolor gantung saling bantai biar populasi berkurang,kadrunsejati300guwe demen puja bangke kolor gantung bantai biar populasi kurang,0,
2026-01-04T04:21:43Z,"Mazmur 37:9<br>&quot;Sebab orang-orang yang berbuat jahat akan dilenyapkan, tetapi yang menantikan Tuhan akan mewarisi negeri dan tanah&quot;",mazmur quot orang orang buat jahat lenyap tuhan waris negeri tanah quot,8,
2026-01-04T04:21:42Z,Kalau begitu Iran menyerang Israel juga bisa....atau Rusia menyerang Ukraina...atau Cina menyerang Taiwan boleh juga...ada alasannya kok...,iran serang israel rusia serang ukraina cina serang taiwan alas,0,
2026-01-04T04:21:38Z,IRAK JILID 2,irak jilid,1,
2026-01-04T04:21:35Z,ITU CUMA AKAL AKALAN AMERIKA SERIKAT BUAT NGUASAIN SUMBER MINYAK YG ADA DI VENEZUELA ??,akal akal amerika serikat nguasain sumber minyak venezuela,4,
2026-01-04T04:21:22Z,No debat alasan utamanya adalah minyak.,debat alas utama minyak,2,
2026-01-04T04:26:45Z,Persis saat Irak dipimpin Sadam Husein dan Libya dipimpin Moamar Khadafy..,persis irak pimpin sadam husein libya pimpin moamar khadafy,1,
2026-01-04T06:04:05Z,"?@teguhsadhahana3375dulu irak nyerang iran, iran nyerang kuwait juga karna minyak",teguhsadhahana3375dulu irak nyerang iran iran nyerang kuwait karna minyak,0,
2026-01-04T04:20:46Z,"Bubarkan saja PBB, amrik selalu melanggar negara yg syah, ingat Libia, Irak, Suriah, afgan yg sampai saat negara tsb masih porak poranda, yg dulunya Rakyat sejahtera.",bubar pbb amrik langgar negara syah libia irak suriah afgan negara tsb porak poranda dulunya rakyat sejahtera,111,
2026-01-04T04:50:24Z,Afghan dari dulu belum pernah kedengeran sejahtera deh.<br>Kalau timteng gonta ganti diktaktor. Tiap ganti pasti ada perang.,afghan kedengeran sejahtera timteng gonta ganti diktaktor ganti perang,4,
2026-01-04T06:25:29Z,"PBB ajah punya AS UNI-EROPA juga punya AS, NATO juga as , sekarang liga arab pun as, sampai Bahlil pun yang mukanya kayak goblin pripot juga AS ??",pbb ajah uni eropa nato liga arab bahlil muka kayak goblin pripot,4,
